user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
6219,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
1392,537,WinterVacation,[4-7],Nonref,[160-260],[3-4],FALSE
6220,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6221,605,WinterVacation,[2-3],Nonref,[360-500],[1-1],TRUE
6222,233,OffSeason,[8-inf],Nonref,[160-260],[1-1],TRUE
6222,142,OffSeason,[4-7],Nonref,[160-260],[1-1],TRUE
6223,454,WinterVacation,[0-1],Nonref,[160-260],[2-2],FALSE
6224,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
5882,581,WinterVacation,[0-1],Nonref,[160-260],[2-2],TRUE
6225,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
96,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6112,89,WinterVacation,[0-1],Standard,[160-260],[2-2],TRUE
6226,606,Easter,[4-7],Standard,[160-260],[3-4],FALSE
6227,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6228,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
885,340,LowSeason,[2-3],Nonref,[260-360],[3-4],TRUE
6229,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
706,171,WinterVacation,[0-1],Standard,[260-360],[3-4],FALSE
6230,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6231,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6232,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6233,593,WinterVacation,[2-3],Nonref,[0-160],[2-2],FALSE
6234,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
6235,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6237,89,WinterVacation,[0-1],Standard,[160-260],[2-2],TRUE
6238,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6239,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6240,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
6241,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
400,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6242,595,WinterVacation,[2-3],Nonref,[160-260],[1-1],TRUE
3336,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6243,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6244,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
6245,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
6246,588,WinterVacation,[2-3],Nonref,[260-360],[2-2],FALSE
706,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
6247,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6248,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6249,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6250,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6251,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
6253,581,WinterVacation,[0-1],Nonref,[160-260],[2-2],TRUE
6254,151,Easter,[2-3],Nonref,[260-360],[5-inf],TRUE
6255,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
3951,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6256,371,HighSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
6258,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6259,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6260,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6261,68,WinterVacation,[4-7],Standard,[160-260],[2-2],TRUE
6262,586,WinterVacation,[2-3],Nonref,[260-360],[2-2],TRUE
6263,33,Easter,[2-3],Standard,[160-260],[3-4],TRUE
6264,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
6266,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
6267,584,WinterVacation,[4-7],Nonref,[160-260],[1-1],TRUE
6268,274,OffSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
6269,86,WinterVacation,[0-1],Standard,[160-260],[5-inf],TRUE
6270,98,Easter,[2-3],Nonref,[160-260],[3-4],TRUE
6271,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
5983,65,WinterVacation,[2-3],Standard,[160-260],[1-1],TRUE
6272,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6273,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6274,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6275,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
6276,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6277,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
6278,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6279,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
6280,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6281,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6283,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
1178,595,WinterVacation,[2-3],Nonref,[160-260],[1-1],TRUE
6284,128,OffSeason,[4-7],Standard,[0-160],[2-2],TRUE
6285,240,OffSeason,[8-inf],Nonref,[160-260],[3-4],TRUE
6288,580,WinterVacation,[8-inf],Nonref,[160-260],[2-2],TRUE
6289,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6290,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
5783,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
6291,591,WinterVacation,[2-3],Nonref,[160-260],[5-inf],FALSE
4890,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
6292,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6293,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
6294,88,WinterVacation,[0-1],Standard,[160-260],[3-4],TRUE
706,171,WinterVacation,[0-1],Standard,[260-360],[3-4],FALSE
6295,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
4511,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6296,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6297,171,WinterVacation,[0-1],Standard,[260-360],[3-4],FALSE
6298,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6299,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6301,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6302,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6303,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6304,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6305,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6306,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
6307,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2821,88,WinterVacation,[0-1],Standard,[160-260],[3-4],TRUE
6308,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6309,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6310,169,WinterVacation,[2-3],Nonref,[160-260],[5-inf],TRUE
6311,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2834,137,OffSeason,[4-7],Nonref,[0-160],[2-2],FALSE
6312,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6313,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6314,585,WinterVacation,[0-1],Nonref,[160-260],[3-4],FALSE
6315,169,WinterVacation,[2-3],Nonref,[160-260],[5-inf],TRUE
6315,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6316,89,WinterVacation,[0-1],Standard,[160-260],[2-2],TRUE
6317,39,OffSeason,[0-1],Standard,[160-260],[3-4],TRUE
6318,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6319,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6320,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6321,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6322,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
6323,63,WinterVacation,[2-3],Standard,[0-160],[2-2],TRUE
6324,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
6325,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6326,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6327,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6328,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6329,326,LowSeason,[4-7],Standard,[160-260],[3-4],FALSE
6330,352,HighSeason,[8-inf],Nonref,[260-360],[5-inf],TRUE
6331,590,WinterVacation,[2-3],Nonref,[260-360],[5-inf],FALSE
6332,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
6333,249,HighSeason,[2-3],Standard,[260-360],[5-inf],TRUE
6334,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
6335,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6335,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6335,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6337,77,WinterVacation,[4-7],Standard,[160-260],[2-2],FALSE
6338,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6339,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6340,153,OffSeason,[4-7],Nonref,[260-360],[3-4],TRUE
6341,65,WinterVacation,[2-3],Standard,[160-260],[1-1],TRUE
4361,454,WinterVacation,[0-1],Nonref,[160-260],[2-2],FALSE
6342,163,HighSeason,[8-inf],Standard,[160-260],[2-2],TRUE
6343,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6344,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6345,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6346,607,MayLongWeekend,[2-3],Nonref,[260-360],[2-2],TRUE
6346,607,MayLongWeekend,[2-3],Nonref,[260-360],[2-2],TRUE
6347,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6348,589,WinterVacation,[2-3],Nonref,[260-360],[3-4],FALSE
6349,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
6350,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6351,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6352,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
6353,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
5783,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6354,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6355,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
6356,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6357,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6358,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6359,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
6360,608,WinterVacation,[0-1],Standard,[260-360],[3-4],TRUE
1287,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6361,609,Easter,[4-7],Standard,[160-260],[2-2],FALSE
6363,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6364,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
6365,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6366,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
6367,210,Easter,[2-3],Nonref,[260-360],[3-4],TRUE
6368,588,WinterVacation,[2-3],Nonref,[260-360],[2-2],FALSE
6369,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
6370,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
6372,610,WinterVacation,[4-7],Nonref,[260-360],[3-4],FALSE
6373,267,HighSeason,[4-7],Nonref,[160-260],[3-4],FALSE
6374,189,OffSeason,[4-7],Nonref,[260-360],[3-4],FALSE
6375,142,OffSeason,[4-7],Nonref,[160-260],[1-1],TRUE
6376,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6378,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6379,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
5251,378,HighSeason,[2-3],Nonref,[260-360],[3-4],FALSE
6380,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
6381,36,OffSeason,[4-7],Standard,[160-260],[3-4],FALSE
6382,18,OffSeason,[8-inf],Standard,[260-360],[5-inf],TRUE
6383,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6384,532,WinterVacation,[4-7],Nonref,[160-260],[1-1],FALSE
6385,590,WinterVacation,[2-3],Nonref,[260-360],[5-inf],FALSE
6386,581,WinterVacation,[0-1],Nonref,[160-260],[2-2],TRUE
6387,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
6388,180,OffSeason,[4-7],Standard,[160-260],[5-inf],TRUE
6389,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],TRUE
6390,138,Easter,[4-7],Standard,[160-260],[3-4],TRUE
6391,167,WinterVacation,[4-7],Nonref,[160-260],[3-4],TRUE
4752,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6393,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
840,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
840,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6394,5,Easter,[4-7],Standard,[260-360],[5-inf],TRUE
6395,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
6396,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
4942,70,WinterVacation,[0-1],Standard,[260-360],[5-inf],FALSE
3988,43,OffSeason,[2-3],Standard,[260-360],[2-2],TRUE
6397,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6398,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6399,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6400,131,HighSeason,[4-7],Standard,[160-260],[2-2],TRUE
6401,590,WinterVacation,[2-3],Nonref,[260-360],[5-inf],FALSE
6402,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
6403,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
6404,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6405,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
5281,537,WinterVacation,[4-7],Nonref,[160-260],[3-4],FALSE
6406,151,Easter,[2-3],Nonref,[260-360],[5-inf],TRUE
706,39,OffSeason,[0-1],Standard,[160-260],[3-4],TRUE
6407,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6408,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
706,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
6409,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6410,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6411,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6412,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6413,590,WinterVacation,[2-3],Nonref,[260-360],[5-inf],FALSE
6414,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6415,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6416,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
847,183,OffSeason,[8-inf],Standard,[0-160],[1-1],TRUE
6417,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
6418,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
6419,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
6420,150,MayLongWeekend,[4-7],Nonref,[260-360],[5-inf],TRUE
6421,469,WinterVacation,[4-7],Nonref,[260-360],[5-inf],TRUE
6422,19,OffSeason,[4-7],Standard,[260-360],[5-inf],TRUE
6423,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6424,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
4608,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
4170,73,WinterVacation,[2-3],Standard,[160-260],[1-1],FALSE
6425,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
6426,73,WinterVacation,[2-3],Standard,[160-260],[1-1],FALSE
6427,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
6428,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
3674,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6430,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
6431,114,OffSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
6432,590,WinterVacation,[2-3],Nonref,[260-360],[5-inf],FALSE
6434,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6435,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
1736,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6436,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6437,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
6438,593,WinterVacation,[2-3],Nonref,[0-160],[2-2],FALSE
6439,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6440,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
6441,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
6442,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6443,24,MayLongWeekend,[4-7],Standard,[160-260],[3-4],TRUE
6242,584,WinterVacation,[4-7],Nonref,[160-260],[1-1],TRUE
6444,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
4030,65,WinterVacation,[2-3],Standard,[160-260],[1-1],TRUE
6081,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6445,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
6446,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6447,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6448,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6449,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6450,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6451,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6452,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6453,595,WinterVacation,[2-3],Nonref,[160-260],[1-1],TRUE
6454,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6455,592,WinterVacation,[0-1],Nonref,[160-260],[5-inf],TRUE
6456,599,WinterVacation,[0-1],Standard,[260-360],[5-inf],TRUE
6457,36,OffSeason,[4-7],Standard,[160-260],[3-4],FALSE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
6458,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6459,226,Easter,[2-3],Standard,[260-360],[5-inf],TRUE
6460,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
6462,611,WinterVacation,[0-1],Nonref,[160-260],[5-inf],FALSE
6463,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
6464,181,WinterVacation,[0-1],Nonref,[160-260],[3-4],TRUE
6465,516,WinterVacation,[2-3],Nonref,[260-360],[5-inf],TRUE
6466,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6467,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
6468,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
6469,150,MayLongWeekend,[4-7],Nonref,[260-360],[5-inf],TRUE
6470,476,OffSeason,[0-1],Nonref,[260-360],[3-4],TRUE
6471,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6472,612,WinterVacation,[4-7],Nonref,[0-160],[1-1],FALSE
6473,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6474,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
6475,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6476,138,Easter,[4-7],Standard,[160-260],[3-4],TRUE
6477,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
6478,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
6479,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6481,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
6482,75,WinterVacation,[0-1],Standard,[160-260],[1-1],FALSE
6483,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
6484,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
6485,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6486,611,WinterVacation,[0-1],Nonref,[160-260],[5-inf],FALSE
6487,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
6488,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6489,537,WinterVacation,[4-7],Nonref,[160-260],[3-4],FALSE
6490,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6242,57,WinterVacation,[4-7],Standard,[160-260],[3-4],FALSE
6491,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
6492,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
6493,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
6494,493,OffSeason,[0-1],Nonref,[160-260],[5-inf],FALSE
6495,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
6496,250,OffSeason,[2-3],Nonref,[260-360],[3-4],FALSE
6497,19,OffSeason,[4-7],Standard,[260-360],[5-inf],TRUE
6498,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
6499,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6500,198,OffSeason,[0-1],Nonref,[160-260],[3-4],FALSE
6501,160,OffSeason,[0-1],Nonref,[160-260],[5-inf],TRUE
6502,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6503,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6504,48,OffSeason,[8-inf],Standard,[160-260],[2-2],TRUE
6423,67,WinterVacation,[0-1],Standard,[160-260],[3-4],FALSE
6505,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6506,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6508,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
6509,173,WinterVacation,[2-3],Nonref,[160-260],[2-2],FALSE
6510,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6511,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6512,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6513,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
6514,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6515,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6516,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
6517,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
6518,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6519,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
6520,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
6521,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
6520,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
6522,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6523,454,WinterVacation,[0-1],Nonref,[160-260],[2-2],FALSE
6524,115,MayLongWeekend,[4-7],Nonref,[160-260],[2-2],TRUE
6525,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6526,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
6528,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
6529,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
951,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
1,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6530,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6531,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6479,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
2930,162,WinterVacation,[0-1],Nonref,[160-260],[1-1],FALSE
6532,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6533,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
4850,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
6534,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
6535,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
6537,410,HighSeason,[4-7],Nonref,[0-160],[2-2],FALSE
6538,250,OffSeason,[2-3],Nonref,[260-360],[3-4],FALSE
6539,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
6540,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6541,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
6542,98,Easter,[2-3],Nonref,[160-260],[3-4],TRUE
6543,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
6544,130,OffSeason,[0-1],Nonref,[260-360],[5-inf],TRUE
6545,613,Easter,[4-7],Nonref,[160-260],[5-inf],FALSE
6546,274,OffSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
6547,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6548,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6549,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6550,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
706,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6551,36,OffSeason,[4-7],Standard,[160-260],[3-4],FALSE
6552,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6553,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
6554,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
6555,217,OffSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
4351,61,WinterVacation,[4-7],Standard,[260-360],[5-inf],TRUE
6556,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
6557,198,OffSeason,[0-1],Nonref,[160-260],[3-4],FALSE
6558,47,OffSeason,[4-7],Standard,[160-260],[1-1],FALSE
6559,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
6560,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6561,82,WinterVacation,[0-1],Standard,[160-260],[2-2],FALSE
6562,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
6563,98,Easter,[2-3],Nonref,[160-260],[3-4],TRUE
6564,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6565,278,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],FALSE
6566,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
6567,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
6568,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
6569,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
